IE_XML_ID;IE_NAME;IP_PROP101;IP_PROP169;IP_PROP170;IP_PROP103;IP_PROP104;IP_PROP105;IP_PROP106;IP_PROP107;IP_PROP108;IP_PROP171;IP_PROP172;IP_PROP173;IP_PROP174;IP_PROP175;IP_PROP102;IP_PROP113;IC_GROUP0;IC_GROUP1;IC_GROUP2
6678;"Геленджик, Салон-магазин ""Лепные декоры"" ул. Прасковеевская (ИП Гредина)";улица Прасковеевская, д. 7;;вход со стороны ул.Луначарского;ИП Гредина Анжела Викторовна;Лепные Декоры;8003338923;gelengik@l-decor.ru;e-shop@l-decor.ru;www.l-decor.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;44.5595485129,38.0959628214;6679;;;
6682;Владикавказ, Лепные Декоры (ИП Гредина);улица Ардонская, д. 182;;;ИП Гредина Анжела Викторовна;Лепные Декоры;"8003338923; 9618202190";vladikavkaz@l-decor.ru;e-shop@l-decor.ru;www.l-decor.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;43.0318386052,44.6655385;6681;;;
6685;"Екатеринбург, ООО ""Дект"", отдел оптовых продаж";пер. Автоматики, стр.3, корп.1 (4 этаж);;;"ООО ""Дект""";Отдел оптовых продаж;"3432178044; 3433502143";opt@dekt.ru;salon-gaudi@mail.ru;décor.su;9:00 - 18:00;выходной;выходной;Нет;;56.8495463643,60.6633278214;3129;;;
6688;"Брянск, ТЦ ""Аэропарк"" (ИП Кощенков Д.Е.)";улица Объездная д. 30, этаж 2;"Торговый центр ""Аэропарк""";Мебель Холл;ИП Кощенков Д.Е.;"салон ""Империя Декора""";"4832309957; 4832309957";imperiya_dekora32@mail.ru;imperiya_dekora32@mail.ru;imperiya-dekora.ru;10:00 - 22:00;10:00 - 22:00;10:00 - 22:00;Да;;53.2748360113,34.3164245503;3118;;;
6689;"Белгород, ООО ""ВК Хим"", ул. Конева";улица Конева, д. 1а;ТЦ «Твой Дом»;;"ООО ""ВК Хим""";отдел Архдекор;9036421137;vkhim2008@yandex.ru;vkhim2008@yandex.ru;archdekor.ru;10:00 - 19:00;Выходной;Выходной;Нет;;50.5599139588,36.5703218644;3116;;;
6693;"Ереван, ExteriorGroup-1 (ООО ""Экстериер Групп"")";пр. Комитаса , д. 3/104;ExteriorGroup-1;;"ООО ""Экстериер Групп""";"сетевые магазины ""Экстериер Групп""";"37410222801; 37410222801";exterior-s@mail.ru;info@exterior.am;www.exterior.am;09:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;40.20199291,44.4957225846;6692;;;
6694;"Ереван, ExteriorGroup-2 (ООО ""Экстериер Групп"")";пр. Комитаса , д. 3/122;ExteriorGroup-2;;"ООО ""Экстериер Групп""";"сетевые магазины ""Экстериер Групп""";"37410270112; 37410270112";;info@exterior.am;www.exterior.am;09:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;40.20199291,44.4957225846;6692;;;
6695;"Ереван, ExteriorGroup-3 (ООО ""Экстериер Групп"")";ул. Рубинянца, д. 15/3;ExteriorGroup-3;;"ООО ""Экстериер Групп""";"сетевые магазины ""Экстериер Групп""";"37410205667; 37496205667";;info@exterior.am;www.exterior.am;09:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;40.2020498998,44.5443862776;6692;;;
6696;"Ереван, ExteriorGroup-4 (ООО ""Экстериер Групп"")";ул. Нар-Дос, д. 75/164;ExteriorGroup-4;;"ООО ""Экстериер Групп""";"сетевые магазины ""Экстериер Групп""";"37410550477; 37496517705";;info@exterior.am;www.exterior.am;09:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;40.1667698929,44.5199766224;6692;;;
6697;"Ереван, ExteriorGroup-5 (ООО ""Экстериер Групп"")";ул. Вардананца, д. 22 176/1;ExteriorGroup-5;;"ООО ""Экстериер Групп""";"сетевые магазины ""Экстериер Групп""";37496202701;;info@exterior.am;www.exterior.am;09:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;40.1725312931,44.5213177269;6692;;;
6698;"Ереван, ExteriorGroup-6 (ООО ""Экстериер Групп"")";ул. Аршакуняца, д. 210/1;ExteriorGroup-6;;"ООО ""Экстериер Групп""";"сетевые магазины ""Экстериер Групп""";"37410486700; 37410486700";;info@exterior.am;www.exterior.am;09:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;40.1487488254,44.4969419817;6692;;;
6699;"Ереван, ExteriorGroup-7 (ООО ""Экстериер Групп"")";ул. З.Андраника, д. 147/2;ExteriorGroup-7;;"ООО ""Экстериер Групп""";"сетевые магазины ""Экстериер Групп""";"37411721535; 37496705509";;info@exterior.am;www.exterior.am;09:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;40.1674765834,44.4445745329;6692;;;
6700;"Ереван, ExteriorGroup-8 (ООО ""Экстериер Групп"")";ул. Аршакуняца, 17А 229;"ExteriorGroup-8 торговый центр ""Петак""";;"ООО ""Экстериер Групп""";"сетевые магазины ""Экстериер Групп""";37499572001;;info@exterior.am;www.exterior.am;09:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;40.1625214371,44.507263122;6692;;;
6701;Ереван, Давид Анахти (Валан Декор студия);ул. Давид Анахти, д. 23/10;;;Валан Декор студия;магазин студия;"37460543512;  37496004081";valandekor@gmail.com ;info@exterior.am;www.valandecor.am;09:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;40.2046696924,44.4746474604;6692;;;
6702;Москва, Мытищи, рынок Тракт Терминал (ИП Новиков Р.В.);"Московская обл., Мытищи,  ул. Коммунистическая, д. 25 ""Г"", кор. 9, пав. 1";рынок Тракт Терминал;;ИП Новиков Р.В.;;89152690366;3906003@gmail.com;;www.lepnoydom.ru;09:00 - 19:00;09:00 - 17:00;09:00 - 17:00;Да;;55.8836043221,37.7374398644;3109;;;
6706;Ашхабад, Магазин Ussat (ЧП Чарлиев И.Е.);10-й ыллык Абаданчылык, д. 128, 1-й этаж;;;Частный предприниматель Чарлиев И.Е.;Магазин Ussat;"99365609066; 99366402204; 99312483104";juma6868@mail.ru;juma6868@mail.ru;;10:00 - 19:00;10:00 - 16:00;Выходной;Нет;;37.8957131067,58.3735193512;6705;;;
6716;"Бишкек, ТД ""Галерея"" (ОсОО ""Галерея"")";7 микр-н, Ортосайский рынок;Торговый дом;Пересечение ул. Жукеева-Пудовкина / ул.Донецкая ;"ОсОО ""Галерея""";"ТД ""Галерея""";"996312576461;  996312899230";;zakaz.evokz@mail.ru;www.gallery.kg;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;42.8353795538,74.6167896515;6714;;;
6717;"Ош, Магазин «REdeco»  (ОсОО ""Дом света"")";ул. Шакирова, д. 108а; ТД «Ош Таатан»;;"ОсОО ""Дом света""";Магазин «REdeco» ;996555087378;;zakaz.evokz@mail.ru;www.gallery.kg;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;40.5119599411,72.8181439894;6715;;;
6718;Тамбов, Парад Цвета (ИП Егорова З.Р.);улица Агапкина, д. 14;;;Парад Цвета;Парад Цвета;9629939739;;;;09:00 - 18:00;09:00 - 15:00;09:00 - 15:00;Да;;52.7710458293,41.397904754;3211;;;
6719;"Актау, Салон ""Гармония"", ИП Булкаев";17 микрорайон, д. 7 (10-тиэтажное), офис 102;ЖК Грин Парк;;ИП Булкаев;"Салон ""Гармония""";"7292332152; 7011486856";;zakaz.evokz@mail.ru;;10:00 - 19:00;10:00 - 18:00;11:00 - 17:00;Да;;43.6737539227,51.1363490681;3687;;;
6720;Актобе, ИП Мамбеталина К.Б;проспект А.Молдагуловой, 57В (пятиэтажное строение);Жилой дом;район облГАИ;ИП Мамбеталина К.Б;Дизайн студия Реал Декор ;"7132908002; 70111703917";;zakaz.evokz@mail.ru;;10:00 - 19:00;09:00 - 18:00;09:00 - 18:00;Да;;50.2829111845,57.1411106248;3691;;;
6721;Актобе, ТОО НАК Интерьер;мкр.12 Кен Дала, 32 (шестиэтажное здание);Жилой дом;"возле ТД ""Автосити""";ТОО НАК Интерьер;Салон Симплекс;"7784120509; 7132775708";;zakaz.evokz@mail.ru;;09:00 - 18:00;09:00 - 17:00;Выходной;Нет;;50.2686934217,57.1881154419;3691;;;
6722;Актобе, ИП Елатомцев;проспект А.Молдагуловой, 5 (девятиэтажное здание);Жилой дом;5-й мирорайон;ИП Елатомцев;"Студия интерьера ""Деко Рум""";"7132518889; 7089206854";;zakaz.evokz@mail.ru;www.dekorum.kz;10:00 - 19:00;10:00 - 19:00;Выходной;Нет;;50.2933195319,57.1733335022;3691;;;
6723;Атырау, ТОО НАК Интерьер;ул. Канцева , д. 1, бутик 3-4 (5-этажное);Жилой дом;;ТОО НАК Интерьер;"магазин ""Эко Мебель""";"7122354171; 7014929725";;zakaz.evokz@mail.ru;;09:00 - 19:00;09:00 - 18:00;Выходной;Нет;;47.1069542976,51.936960045;6325;;;
6724;Атырау, ТОО ROOMODA;ул. Фролова, 8/10 (2-этажное);ТЦ Жанар;р-н Рахата;ТОО ROOMODA;"Магазин ""ROOMODA"" ТЦ Жанар (2 этаж)";7017189065;;zakaz.evokz@mail.ru;;10:00 - 19:00;10:00 - 19:00;Выходной;Нет;;47.0998447235,51.9302759802;6325;;;
6725;Атырау, ИП Кабдуллина; мкр. Авангард, ул. Курмангазы, 39 (1-этажное);магазин Ак Орда;мкр. Авангард;ИП Кабдуллина;магазин Ак Орда;7071277457;;zakaz.evokz@mail.ru;;09:00 - 19:00;09:00 - 19:00;10:00 - 17:00;Да;;47.0934888901,51.8702588712;6325;;;
6726;"Караганда, ИП ""Studio MAGO""";ул. Воинов-Интернационалистов, 31. Торговый дом Asia, 2 этаж, бутик 218;"Торговый дом ""Азия""";паралелльно Бухар Жирау;"ИП ""Studio MAGO""";Studio MAGO;"7010121444; 7212972954";;zakaz.evokz@mail.ru;;10:00 - 20:00;10:00 - 20:00;10:00 - 20:00;Да;;49.8023294643,73.0839698612;3347;;;
6727;Караганда, ИП Жусупбекова ;ул. Бухар-жырау 92/2 (Опарт отель, вход с торца здания) офис 12;Опарт Отель;"возле магазина ""Город Таир""";ИП Жусупбекова;Arte Italiano;"7017818680; 7212506199";;zakaz.evokz@mail.ru;;10:00 - 18:00;10:00 - 18:00;Выходной;Нет;;49.7874221757,73.108628058;3347;;;
6729;Кызылорда,  ТОО «АбсолютСтройГрупп»;ул. Бекзатхан Аскар, д. 45, этаж 1;Торговый центр;; ТОО «АбсолютСтройГрупп»;магазин Би-Нель;"7772352642; 7025554392";;zakaz.evokz@mail.ru;;09:00 - 20:00;09:00 - 20:00;09:00 - 20:00;Да;;44.8438281837,65.48748213;6728;;;
6730;"Кызылорда,  ИП "" Муратова А""";ул. М.Шокая, д. 33-А, этаж 2, пав. 4,6;Торговый центр;;"ИП "" Муратова А""";Дизайн-студия Айгуль Муратовой;"7758489397; 7779298060";;zakaz.evokz@mail.ru;"""инстаграмм muratova_dizign_studio""";10:00 - 18:00;10:00 - 18:00;10:00 - 18:00;Да;;44.8303266472,65.529962489;6728;;;
6731;Тараз, ИП Насыров Тахир;ул. Кунаева, 43, ТД BOSS (2 этаж);Торговый дом;;ИП Насыров Тахир;"""Мастерская уюта""";"7717653322; 7773520908";;zakaz.evokz@mail.ru;;10:00 - 19:00;10:00 - 19:00;10:00 - 19:00;Да;;42.892278163,71.3701942116;3314;;;
6732;Шымкент, ИП Кудинов;ул. Толстого, 35 (цокольный и 2 этаж);" В здании магазина ""Colombini Casa""";пересечение с ул. Казыбек Би;ИП Кудинов;" ""Мастер Лес Interiors""";"7029143544; 7252394455";;zakaz.evokz@mail.ru;master-les.kz;10:00 - 19:00;10:00 - 19:00;Выходной;Нет;;42.3239589651,69.6054901774;3312;;;
6734;Экибастуз,  ИП Лаврова Н.;ул. Ауэзова, д. 49, корпус 7, этаж 1;жилой дом (6-этажное здание);;ИП Лаврова Н.;"Магазин ""Краски""";"7187400030; 7474384307";;zakaz.evokz@mail.ru;;09:00 - 19:00;09:00 - 19:00;09:00 - 19:00;Да;;51.7272316038,75.3222692202;6733;;;
6735;"Семипалатинск,  ИП ""Климат Контроль"""; ул. Б.Момышулы, 41/1, корпус 1;Жилой дом;;"ИП ""Климат Контроль""";"""Премиум""";"7222320592; 7478520137";;zakaz.evokz@mail.ru;;09:00 - 18:00;10:00 - 18:00;Выходной;Нет;;50.4146477553,80.2574877124;6383;;;
6745;"Кызылорда,  ИП ""Бектаева"""; ул. Байтурсынова, д. 47, пав.104 (этаж 1);Бизнес центр;;"ИП ""Бектаева""";Салон Интерьер декор плюс;"7783137475; 7775303230";;zakaz.evokz@mail.ru;;10:00 - 19:00;10:00 - 19:00;выходной;Нет;;44.8435076097,65.5076523418;6728;;;
6746;"Нижний Тагил, ООО ""Велес""";ул. Юбилейная, 51А;интернет магазин;"Торговый центр ""ЦУМ""";"ООО ""Велес""";интернет магазин Luxstroy;"9506485424; 9049845659";skrytyi@yandex.ru;salon-gaudi@mail.ru;www.luxstroy.me;10:00 - 18:00;Выходной;Выходной;Нет;;57.9188069171,59.9856017673;3522;;;
6747;"Подольск, Салон интерьера ""Лепной Декор"" (ИП Горелова Т.В.)";ул. Большая Серпуховская, 229, 17-й км., пав. П 19;"ТЦ ""Елисаветинский""";напротив гипермаркета Глобус;ИП Горелова Т.В.;П 19;"89031235642; 89266801241";andr0303@yandex.ru;andr0303@yandex.ru;best-lepnina.ru;09:00 - 20:00;09:00 - 20:00;09:00 - 20:00;Да;;55.387959852,37.5416056958;6154;;;
6748;"Махачкала, ИП Шихрагимова М.Д., Магазин ""Центр лепнины ""Барокко""";пр. Амет-хана Султана, 17;;Проспект Амет-хана Султана, напротив АЗС PULSAR;ИП Шихрагимова Марина Дарвиновна;"Магазин ""Центр лепнины ""Барокко""";;barokko05@yandex.ru;info@lepidecor.ru;Сайт на стадии разработки;09:00 - 19:00;09:00 - 19:00;09:00 - 19:00;Да;;42.9396739783,47.5129736875;6265;;;
6752;"Элиста, Салон-магазин ""Мир обоев""";ул.Ю. Нейман, д.6 (этаж 1);Торговый дом;;ИП Железная Л.Н.;"Салон-магазин ""Мир обоев""";8472227880;stroyarsenal08@mail.ru;;;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;46.3091627778,44.2664403284;3431;;;
6753;Волжский, ИП Жуков А.В.;ул. Оломоуцкая, д. 7г (этаж 1);;;ИП Жуков А.В.;«ИЗБА»;9270633462;azhukov@inbox.ru;azhukov@inbox.ru;;11:00 - 19:00;11:00 - 16:00;Выходной;Нет;;48.7591193159,44.795812616;3422;;;
6760;"Туапсе, Магазин ""Лепные декоры"" (ИП Гредина А.В)";ул. Армавирская, д. 8-Б, 1 этаж;;;ИП Гредина Анжела Викторовна;«Лепные Декоры»;"8003338923; 9034539403";tuapse@l-decor.ru;e-shop@l-decor.ru;www.l-decor.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;44.1079248951,39.0723368644;6759;;;
