IE_XML_ID;IE_NAME;IP_PROP101;IP_PROP169;IP_PROP170;IP_PROP103;IP_PROP104;IP_PROP105;IP_PROP106;IP_PROP107;IP_PROP108;IP_PROP171;IP_PROP172;IP_PROP173;IP_PROP174;IP_PROP175;IP_PROP113
46434;Симферополь, Европласт (ТЦ Seneha City);ул.Генерала Васильева, д. 43, (ТЦ), 2 этаж;;;ТЦ Seneha City;Европласт;9780229819;elitdom@ukr.net;elitdom@ukr.net;www.vita-color.ru;11:00 - 19:00;11:00 - 19:00;11:00 - 19:00;Да;;6142
46487;Курск, Салон-магазин МастерДом (ИП Шаталова Т.Л.);Пр-т Кулакова, д. 26, 2 этаж;Торговый центр;;ИП Шаталова Т.Л.;Салон-магазин МастерДом;4712227827;masterdomkursk@yandex.ru;;;09:00 - 20:00;09:00 - 20:00;09:00 - 20:00;Да;;3154
47494;Краснодар, Dom&Decor (ИП Федоров В.А.);г.Краснодар, ул. Бабушкина, 285, центральный вход, 5 этаж;;;Dom&Decor (ИП Федоров В.А.);Dom&Decor;"9184490047; 9628551550";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;10:00 - 19:00;Выходной;Выходной;Нет;;3149
48083;"Пенза , Фирменный салон в ТЦ ""Экспострой на Нахимовском""";117545, Россия, г. Москва, 1-й Дорожный проезд, дом 6;;;"ООО ""Декор"""; ;4997558585;decor@decor-evroplast.ru;a.litvin@decor-evroplast.ru;www.evroplast.ru;10:00 - 20:00;10:00 - 19:00;10:00 - 19:00;Да;;3180
48084;"Москва , Фирменный салон в ТЦ ""Экспострой на Нахимовском""";117545, Россия, г. Москва, 1-й Дорожный проезд, дом 6, стр.4;;;"ООО ""Декор"""; ;4997558585;decor@decor-evroplast.ru;a.litvin@decor-evroplast.ru;www.evroplast.ru;10:00 - 20:00;10:00 - 18:00;Выходной;Нет;;3109
48097;Москва, Лепнина ТК Петровский (ИП Липадат);Новорижское шоссе, 9-й км, ТК Петровский, пав. Д-23;ТК Петровский;;ИП Липадат С.Л.;Лепнина интерьерная, фасадная;"9264256637; 9032397957";lipadat@mail.ru;lipadat@mail.ru;;08:00 - 21:00;09:00 - 20:00;09:00 - 20:00;Да;;3109
48098;Москва, Лепнина ТК Можайский двор ТК СтройМолл (ИП Липадат);Московская обл., Новоивановское, Западная улица, с100, пав. F-4;ТК Можайский двор ТК СтройМолл;;ИП Липадат;Лепнина;"9267226081; 9268397749";lipadat@mail.ru;lipadat@mail.ru;;09:00 - 20:00;09:00 - 19:00;09:00 - 19:00;Да;;3109
48099;Москва, Лепнина ТК Бессарабка (ИП Липадат);Московская обл., Павловская Слобода, улица Ленина, 76/2, пав. 19-21;ТК Бессарабка;;ИП Липадат;Лепнина;"9267226081; 9268397749";lipadat@mail.ru;lipadat@mail.ru;;09:00 - 20:00;09:00 - 19:00;09:00 - 19:00;Да;;3109
49066;"Пенза, ИП Асаева Н.Е., ООО ""ДЕКОР""";ул. Плеханова, д.14, этаж 1, ;Самостоятельные торговые точки;;"ИП Асаева Н.Е., ООО ""ДЕКОР""";м-н Центр Обоев;8412200777;coevroplast@yandex.ru;coevroplast@yandex.ru;centroboev.ru;09:00 - 19:00;09:00 - 19:00;09:00 - 18:00;Да;;3180
49261;Пермь, ИП Катаев А.А.;ул. Н. Островского, 44а, 2-этаж;отдельно стоящее здание;а/заправка на ул. Тихой;ИП Катаев А.А.;ВИЗАРД;3422141400;plotnikov_wizard@mail.ru;plotnikov_wizard@mail.ru;;10:00 - 19:00;11:00 - 18:00;Выходной;Нет;;3182
49532;Рязань, Салон Амадей (ИП Новак Л.М.);улица Праволыбедская, д. 50;"Салон ""Амадей""";;"Салон ""Амадей""";ИП Новак Л.М.;4912778775;lana.fs@mail.ru;lana.fs@mail.ru;;10:00-19:00;10:00-19:00;Выходной;Да;;3189
49775;Сочи, Dom&Decor (ИП Федоров В.А.);ул. Гагарина, 71, центральный вход, 1 этаж;;;Dom&Decor (ИП Федоров В.А.);Dom&Decor;"9615331115; 9184397172";salon5@dom-decor.com;salon5@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;выходной;выходной;Нет;;3202
49776;Анапа, Dom&Decor (ИП Федоров В.А.);г.Краснодар, ул. Бабушкина, 285, центральный вход, 5 этаж;;;Dom&Decor (ИП Федоров В.А.);Dom&Decor;"9628581640; 9184490047";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 19:00;Выходной;Выходной;Нет;;6157
49777;Армавир, Dom&Decor (ИП Федоров В.А.);г.Краснодар, ул. Бабушкина, 285, центральный вход, 5 этаж;;;Dom&Decor (ИП Федоров В.А.);Dom&Decor;"9184490047; 9628551550";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 19:00;Выходной;Выходной;Нет;;3685
49778;Владикавказ, Dom&Decor (ИП Федоров В.А.);г.Краснодар, ул. Бабушкина, 285, центральный вход, 5 этаж;;;Dom&Decor (ИП Федоров В.А.);Dom&Decor;"9898017208; 9184490047";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;Выходной;Выходной;Нет;;6681
49779;Геленджик, Dom&Decor (ИП Федоров В.А.);г.Краснодар, ул. Бабушкина, 285, центральный вход, 5 этаж;;;Dom&Decor (ИП Федоров В.А.);Dom&Decor;"9628581640; 9184490047";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 19:00;Выходной;Выходной;Нет;;6679
49784;Ейск, Dom&Decor (ИП Федоров В.А.);г.Краснодар, ул. Бабушкина, 285, центральный вход, 5 этаж;;;Dom&Decor (ИП Федоров В.А.);Dom&Decor;"9184490047; 9628551550";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;Выходной;Выходной;Нет;;47495
49787;Кропоткин, Dom&Decor (ИП Федоров В.А.);г.Краснодар, ул. Бабушкина, 285, центральный вход, 5 этаж;;;Dom&Decor (ИП Федоров В.А.);Dom&Decor;"9184490047; 9628551550";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;10:00 - 19:00;Выходной;Выходной;Нет;;6159
49789;Майкоп, Dom&Decor (ИП Федоров В.А.);г.Краснодар, ул. Бабушкина, 285, центральный вход, 5 этаж;;;Dom&Decor (ИП Федоров В.А.);Dom&Decor;"9184490047; 9628551550";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;10:00 - 19:00;Выходной;Выходной;Нет;;6561
49790;Нальчик, Dom&Decor (ИП Федоров В.А.);г.Краснодар, ул. Бабушкина, 285, центральный вход, 5 этаж;;;Dom&Decor (ИП Федоров В.А.);Dom&Decor;"9898017208; 9184490047";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;Выходной;Выходной;Нет;;3258
49791;Новороссийск, Dom&Decor (ИП Федоров В.А.);г.Краснодар, ул. Бабушкина, 285, центральный вход, 5 этаж;;;Dom&Decor (ИП Федоров В.А.);Dom&Decor;"9628581640; 9184490047";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;Выходной;Выходной;Нет;;6124
49792;Пятигорск, Dom&Decor (ИП Федоров В.А.);г.Краснодар, ул. Бабушкина, 285, центральный вход, 5 этаж;;;Dom&Decor (ИП Федоров В.А.);Dom&Decor;"9898017208; 9184490047";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;Выходной;Выходной;Нет;;3733
49793;Туапсе, Dom&Decor (ИП Федоров В.А.);г.Краснодар, ул. Бабушкина, 285, центральный вход, 5 этаж;;;Dom&Decor (ИП Федоров В.А.);Dom&Decor;"9184490047; 9628551550";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;Выходной;Выходной;Нет;;6759
49794;Черкесск, Dom&Decor (ИП Федоров В.А.);г.Краснодар, ул. Бабушкина, 285, центральный вход, 5 этаж;;;Dom&Decor (ИП Федоров В.А.);Dom&Decor;"9898017208; 9184490047";salon4@dom-decor.com;salon4@dom-decor.com;www.evroplast-krd.ru ;09:00 - 18:00;Выходной;Выходной;Нет;;47496
50129;"Химки, ООО ""ГК РЕВАДО"",  ООО ""РЕМОНТ ВАШЕГО ДОМА""";г. Химки, Вашутинское шоссе, владение 18А, павильон В13;Строительный рынок «Химкинский двор»;;"ООО ""ГК РЕВАДО"", ООО ""РЕМОНТ ВАШЕГО ДОМА""";РеВаДо;"4951206664; 4952498888";info@revado.ru;zakaz@revado.ru;e-dz.ru;09:00 - 19:00;09:00 - 19:00;09:00 - 19:00;Да;;3109
52330;Москва, ТЦ Мебель Сити (Термокит);Дмитровское шоссе, д. 118, корп. 1, 1 этаж;"Торговый центр ""Мебель Сити""";;"ООО""Термокит""";Термокит;"74951353333; 88007751411";opt@termokit.ru;opt@termokit.ru;www.termokit.ru;09:00 - 21:00;09:00 - 21:00;09:00 - 21:00;Да;;3109
52539;Великие Луки, Магазин-студия ЭКЛЕКТИКА (Октябрьский пр-т) ;Октябрьский пр-т, д. 138, 1 этаж, помещение 2002;;;"ООО ""Эклектика Плюс""";Магазин-студия ЭКЛЕКТИКА;"9062216996; 9062248579";eklektika-vl@yandex.ru;eklektika-vl@yandex.ru;www.eklectika.ru;09:00 - 18:00;09:00 - 17:00;Выходной;Нет;;52538
52572;"г. Егорьевск, СР ""Хозяин"" (Компания ""Седьмое небо"" ИП Пулькин П.В.)";г. Егорьевск,  ул. А.Невского, д. 2, пав. 70;"Строительный рынок ""Хозяин""";;"Компания ""Седьмое небо"" ИП Пулькин П.В.";"Строительный рынок ""Хозяин"" пав. 70";"9854591003; 9250502472";info@eu-kraski.ru;yarri@inbox.ru;yarri@inbox.ru;08:00 - 18:00;08:00 - 15:00;08:00 - 15:00;Да;;3109
52573;г. Коломна, Евро-Краски (И.П. Селифанова Е.В.);г. Коломна, Октябрьской революции, 387а, пав. 1;"Торговый Комплекс ""Коломенский Строитель""";;И.П. Селифанова Е.В.;Евро-Краски;"9175083050; 9261546125";info@eu-kraski.ru;info@eu-kraski.ru;eu-kraski.ru;09:00 - 17:00;09:00 - 16:00;09:00 - 16:00;Да;;3109
52574;"Московская область, г. Орехово-Зуево, ТЦ ""АНГЛИЙСКИЙ ПАССАЖ"" (ИП Черный А.В.)";г. Орехово-Зуево, ул. Ленина, д. 90, 1 этаж;"Торговый центр ""АНГЛИЙСКИЙ ПАССАЖ""";1-й павильон справа на 1-м этаже;ИП Черный А.В.;Планета красок;"9688561406; 4997555227";info@planeta-decora.ru;info@planeta-decora.ru;planeta-decora.ru;09:00 - 18:00;10:00 - 17:00;10:00 - 17:00;Да;;3109
52575;Московская область, г. Солнечногорск, Лепнина (ИП Григорян С.А.);г. Солнечногорск, ул. Красная, владение 1, пав. 11;"Торговый центр ""ПОСТРОЙКА""";;ИП Григорян С.А.;Лепнина;"9261815352; 9259315455";info@planeta-decora.ru;info@planeta-decora.ru;planeta-decora.ru;08:00 - 21:00;08:00 - 21:00;08:00 - 21:00;Да;;3109
52576;Чехов, Декор-ЮГ (ИП Сальников Алексей Николаевич);г. Чехов, Симферопольское шоссе, д.4, строение 2, 2 этаж;"ТК ""Губернский""";Налево от центрального входа;ИП Сальников Алексей Николаевич;Декор-ЮГ;9850750702;decor.UG@yandex.ru;decor.UG@yandex.ru;;10:00 - 18:00;Выходной;Выходной;Нет;;3109
52577;г. Щелково, Павильон Лепнина-Декор (ИП Мателин Н.А.);Щелковский р-он д. Набережная ул. Спартаковская д. 3 (23 км от МКАД Щелковское или Ярославское шоссе) Главное зданее;"ТК ""Сельпо""";Между Щелково-7 и Ивантеевкой (по навигатору д. Байбаки);ИП Мателин Н.А.;Павильон Лепнина-Декор;"4956491416; 9261012196";dtarasov16@yandex.ru;dtarasov16@yandex.ru;;09:00 - 18:30;09:00 - 18:30;09:00 - 18:30;Да;;3109
53162;"Салехард, ООО «Новый Рим» (Компания ""Арт Триумф"")";ул.Республики, д. 77, 1 этаж;" Интерьерный салон ""Арт Триумф""";;ООО «Новый Рим»;"Компания ""Арт Триумф""";"3492261971; 9028161971";rommus4371@mail.ru;rommus4371@mail.ru;art-triumph.com;10:00 - 19:00;10:00 - 19:00;10:00 - 19:00;Да;;53164
54367;"Москва, ТК ""Никольский Парк""  (ИП Оленев А.Е.)";г.Балашиха, Носовихинское шоссе, д. 4, павильон 3-63;"ТК ""Никольский Парк""";;ИП Оленев А.Е.;Вывеска Лепнина;"9258432810; 9263971001";lepmarket2014@gmail.com;lepmarket2014@gmail.com;;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3109
54370;"Москва, ТК ""Конструктор"" (ИП Оленев А.Е.)";"25км МКАД, внешняя сторона, ТК ""Конструктор"", павильон 2-18 на втором этаже ,павильон Б1-18 галерея на улице";"ТК ""Конструктор""";;ИП Оленев А.Е.;Лепнина;"4957804271; 4957804270";lepmarket2014@gmail.com;lepmarket2014@gmail.com;;10:00 - 21:00;10:00 - 21:00;10:00 - 21:00;Да;;3109
54371;"Москва, Рынок ""Каширский дом - №2"" (ИП Оленев А.Е.)";Каширское шоссе, д. 1, Каширский двор 2, павильоны №8-12;Рынок Каширский Двор №2;;ИП Оленев А.Е.;Лепнина;"9263419647; 9257124778";lepmarket2014@gmail.com;lepmarket2014@gmail.com;;09:00 - 18:00;09:00 - 21:00;09:00 - 21:00;Да;;3109
